ID,duration,mix_wav,mix_wav_format,mix_wav_opts,s1_wav,s1_wav_format,s1_wav_opts,s2_wav,s2_wav_format,s2_wav_opts
2611,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01ac020p_1.8529_01xa0113_-1.8529.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01ac020p_1.8529_01xa0113_-1.8529.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01ac020p_1.8529_01xa0113_-1.8529.wav,wav,
2612,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/20ra010y_0.78424_01nc020j_-0.78424.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/20ra010y_0.78424_01nc020j_-0.78424.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/20ra010y_0.78424_01nc020j_-0.78424.wav,wav,
2613,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/40co030f_1.231_40da010d_-1.231.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/40co030f_1.231_40da010d_-1.231.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/40co030f_1.231_40da010d_-1.231.wav,wav,
2614,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01aa010s_0.40678_40ia010v_-0.40678.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01aa010s_0.40678_40ia010v_-0.40678.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01aa010s_0.40678_40ia010v_-0.40678.wav,wav,
2615,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/40mc0205_1.5835_01va010z_-1.5835.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/40mc0205_1.5835_01va010z_-1.5835.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/40mc0205_1.5835_01va010z_-1.5835.wav,wav,
2616,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/20ja010k_0.29096_02dc020j_-0.29096.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/20ja010k_0.29096_02dc020j_-0.29096.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/20ja010k_0.29096_02dc020j_-0.29096.wav,wav,
2617,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01xa0101_1.0725_205o0104_-1.0725.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01xa0101_1.0725_205o0104_-1.0725.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01xa0101_1.0725_205o0104_-1.0725.wav,wav,
2618,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/02co0312_2.2901_20oa0108_-2.2901.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/02co0312_2.2901_20oa0108_-2.2901.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/02co0312_2.2901_20oa0108_-2.2901.wav,wav,
2619,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/207o010g_1.1414_016o0309_-1.1414.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/207o010g_1.1414_016o0309_-1.1414.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/207o010g_1.1414_016o0309_-1.1414.wav,wav,
2620,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/20lo010b_2.2529_02bo030a_-2.2529.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/20lo010b_2.2529_02bo030a_-2.2529.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/20lo010b_2.2529_02bo030a_-2.2529.wav,wav,
2621,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/40po031c_2.3407_40nc021f_-2.3407.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/40po031c_2.3407_40nc021f_-2.3407.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/40po031c_2.3407_40nc021f_-2.3407.wav,wav,
2622,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/02cc020w_1.437_40ka0110_-1.437.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/02cc020w_1.437_40ka0110_-1.437.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/02cc020w_1.437_40ka0110_-1.437.wav,wav,
2623,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/021a010v_1.4174_20no010g_-1.4174.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/021a010v_1.4174_20no010g_-1.4174.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/021a010v_1.4174_20no010g_-1.4174.wav,wav,
2624,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01ic020g_1.6664_40oa010o_-1.6664.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01ic020g_1.6664_40oa010o_-1.6664.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01ic020g_1.6664_40oa010o_-1.6664.wav,wav,
2625,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/40jc021e_1.6468_20co0105_-1.6468.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/40jc021e_1.6468_20co0105_-1.6468.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/40jc021e_1.6468_20co0105_-1.6468.wav,wav,
2626,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/408c021e_0.3234_20da0106_-0.3234.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/408c021e_0.3234_20da0106_-0.3234.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/408c021e_0.3234_20da0106_-0.3234.wav,wav,
2627,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/40dc0206_1.7521_20qc0106_-1.7521.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/40dc0206_1.7521_20qc0106_-1.7521.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/40dc0206_1.7521_20qc0106_-1.7521.wav,wav,
2628,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/206a010y_2.1751_025a010m_-2.1751.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/206a010y_2.1751_025a010m_-2.1751.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/206a010y_2.1751_025a010m_-2.1751.wav,wav,
2629,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01ka010x_0.51089_204o010d_-0.51089.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01ka010x_0.51089_204o010d_-0.51089.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01ka010x_0.51089_204o010d_-0.51089.wav,wav,
2630,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/024o030q_0.010641_01za010z_-0.010641.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/024o030q_0.010641_01za010z_-0.010641.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/024o030q_0.010641_01za010z_-0.010641.wav,wav,
2631,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/40lo030k_1.5912_20gc010l_-1.5912.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/40lo030k_1.5912_20gc010l_-1.5912.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/40lo030k_1.5912_20gc010l_-1.5912.wav,wav,
2632,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/40ic0218_0.48003_014c020c_-0.48003.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/40ic0218_0.48003_014c020c_-0.48003.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/40ic0218_0.48003_014c020c_-0.48003.wav,wav,
2633,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/20do0108_2.1789_40pc0204_-2.1789.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/20do0108_2.1789_40pc0204_-2.1789.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/20do0108_2.1789_40pc0204_-2.1789.wav,wav,
2634,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/023c020d_2.268_01gc0204_-2.268.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/023c020d_2.268_01gc0204_-2.268.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/023c020d_2.268_01gc0204_-2.268.wav,wav,
2635,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/405o030h_0.58896_01ra010u_-0.58896.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/405o030h_0.58896_01ra010u_-0.58896.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/405o030h_0.58896_01ra010u_-0.58896.wav,wav,
2636,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/018c020j_1.0105_01wo030q_-1.0105.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/018c020j_1.0105_01wo030q_-1.0105.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/018c020j_1.0105_01wo030q_-1.0105.wav,wav,
2637,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01tc020y_2.0744_01fo0315_-2.0744.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01tc020y_2.0744_01fo0315_-2.0744.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01tc020y_2.0744_01fo0315_-2.0744.wav,wav,
2638,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/20qo010i_1.8409_01ac0208_-1.8409.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/20qo010i_1.8409_01ac0208_-1.8409.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/20qo010i_1.8409_01ac0208_-1.8409.wav,wav,
2639,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/408o0306_0.030183_40fo0310_-0.030183.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/408o0306_0.030183_40fo0310_-0.030183.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/408o0306_0.030183_40fo0310_-0.030183.wav,wav,
2640,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/20la010h_0.45648_40po030u_-0.45648.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/20la010h_0.45648_40po030u_-0.45648.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/20la010h_0.45648_40po030u_-0.45648.wav,wav,
2641,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/407o0314_2.3027_404c020b_-2.3027.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/407o0314_2.3027_404c020b_-2.3027.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/407o0314_2.3027_404c020b_-2.3027.wav,wav,
2642,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/40aa010l_2.1807_408o030l_-2.1807.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/40aa010l_2.1807_408o030l_-2.1807.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/40aa010l_2.1807_408o030l_-2.1807.wav,wav,
2643,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/20jc010i_2.4043_017o0302_-2.4043.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/20jc010i_2.4043_017o0302_-2.4043.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/20jc010i_2.4043_017o0302_-2.4043.wav,wav,
2644,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/40hc020u_1.3409_01oc0216_-1.3409.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/40hc020u_1.3409_01oc0216_-1.3409.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/40hc020u_1.3409_01oc0216_-1.3409.wav,wav,
2645,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/014c020u_2.4085_408o0317_-2.4085.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/014c020u_2.4085_408o0317_-2.4085.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/014c020u_2.4085_408o0317_-2.4085.wav,wav,
2646,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/40bc0210_1.847_01aa0108_-1.847.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/40bc0210_1.847_01aa0108_-1.847.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/40bc0210_1.847_01aa0108_-1.847.wav,wav,
2647,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01mo0319_2.2672_403c020v_-2.2672.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01mo0319_2.2672_403c020v_-2.2672.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01mo0319_2.2672_403c020v_-2.2672.wav,wav,
2648,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/20ka010d_1.6728_20ja010m_-1.6728.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/20ka010d_1.6728_20ja010m_-1.6728.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/20ka010d_1.6728_20ja010m_-1.6728.wav,wav,
2649,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/017a0108_1.4392_20qa0114_-1.4392.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/017a0108_1.4392_20qa0114_-1.4392.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/017a0108_1.4392_20qa0114_-1.4392.wav,wav,
2650,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/02bc0208_1.4186_205a010q_-1.4186.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/02bc0208_1.4186_205a010q_-1.4186.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/02bc0208_1.4186_205a010q_-1.4186.wav,wav,
2651,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01xo0314_1.6711_02bc020i_-1.6711.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01xo0314_1.6711_02bc020i_-1.6711.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01xo0314_1.6711_02bc020i_-1.6711.wav,wav,
2652,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/204o010h_1.4296_40ea0107_-1.4296.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/204o010h_1.4296_40ea0107_-1.4296.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/204o010h_1.4296_40ea0107_-1.4296.wav,wav,
2653,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/012c020a_1.3926_01fo0303_-1.3926.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/012c020a_1.3926_01fo0303_-1.3926.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/012c020a_1.3926_01fo0303_-1.3926.wav,wav,
2654,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/023c021b_0.42739_01za0114_-0.42739.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/023c021b_0.42739_01za0114_-0.42739.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/023c021b_0.42739_01za0114_-0.42739.wav,wav,
2655,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/20qc010p_1.3137_01nc0218_-1.3137.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/20qc010p_1.3137_01nc0218_-1.3137.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/20qc010p_1.3137_01nc0218_-1.3137.wav,wav,
2656,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/20gc010d_1.7196_01ma0107_-1.7196.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/20gc010d_1.7196_01ma0107_-1.7196.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/20gc010d_1.7196_01ma0107_-1.7196.wav,wav,
2657,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/20kc0105_0.34492_20fo0102_-0.34492.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/20kc0105_0.34492_20fo0102_-0.34492.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/20kc0105_0.34492_20fo0102_-0.34492.wav,wav,
2658,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/028c020r_0.30475_40ec0208_-0.30475.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/028c020r_0.30475_40ec0208_-0.30475.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/028c020r_0.30475_40ec0208_-0.30475.wav,wav,
2659,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01ba0114_1.7745_01tc020a_-1.7745.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01ba0114_1.7745_01tc020a_-1.7745.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01ba0114_1.7745_01tc020a_-1.7745.wav,wav,
2660,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01ro030k_1.0103_209o010i_-1.0103.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01ro030k_1.0103_209o010i_-1.0103.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01ro030k_1.0103_209o010i_-1.0103.wav,wav,
2661,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01nc020k_1.3239_020o030x_-1.3239.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01nc020k_1.3239_020o030x_-1.3239.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01nc020k_1.3239_020o030x_-1.3239.wav,wav,
2662,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/407a0110_0.21973_409a010o_-0.21973.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/407a0110_0.21973_409a010o_-0.21973.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/407a0110_0.21973_409a010o_-0.21973.wav,wav,
2663,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/20so0102_0.4604_207a0101_-0.4604.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/20so0102_0.4604_207a0101_-0.4604.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/20so0102_0.4604_207a0101_-0.4604.wav,wav,
2664,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/40io030p_1.6144_20ga010l_-1.6144.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/40io030p_1.6144_20ga010l_-1.6144.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/40io030p_1.6144_20ga010l_-1.6144.wav,wav,
2665,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01oo030c_0.96903_028a010l_-0.96903.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01oo030c_0.96903_028a010l_-0.96903.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01oo030c_0.96903_028a010l_-0.96903.wav,wav,
2666,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/20ma0109_0.12403_208a0108_-0.12403.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/20ma0109_0.12403_208a0108_-0.12403.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/20ma0109_0.12403_208a0108_-0.12403.wav,wav,
2667,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01cc020y_1.7882_405o031f_-1.7882.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01cc020y_1.7882_405o031f_-1.7882.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01cc020y_1.7882_405o031f_-1.7882.wav,wav,
2668,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/20ro0104_2.2636_40ba010k_-2.2636.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/20ro0104_2.2636_40ba010k_-2.2636.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/20ro0104_2.2636_40ba010k_-2.2636.wav,wav,
2669,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01ro031b_0.89084_20co010q_-0.89084.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01ro031b_0.89084_20co010q_-0.89084.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01ro031b_0.89084_20co010q_-0.89084.wav,wav,
2670,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/013c020b_0.030247_021o0314_-0.030247.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/013c020b_0.030247_021o0314_-0.030247.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/013c020b_0.030247_021o0314_-0.030247.wav,wav,
2671,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/206c010l_1.5856_407c0219_-1.5856.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/206c010l_1.5856_407c0219_-1.5856.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/206c010l_1.5856_407c0219_-1.5856.wav,wav,
2672,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/20ao010j_2.1845_40ho030e_-2.1845.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/20ao010j_2.1845_40ho030e_-2.1845.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/20ao010j_2.1845_40ho030e_-2.1845.wav,wav,
2673,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/01uc0202_1.2842_208c010j_-1.2842.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/01uc0202_1.2842_208c010j_-1.2842.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/01uc0202_1.2842_208c010j_-1.2842.wav,wav,
2674,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/012a0103_0.26453_407c0206_-0.26453.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/012a0103_0.26453_407c0206_-0.26453.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/012a0103_0.26453_407c0206_-0.26453.wav,wav,
2675,1.0,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/mix/20aa010g_2.2443_20co0107_-2.2443.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s1/20aa010g_2.2443_20co0107_-2.2443.wav,wav,,/engram/naplab/projects/corpus/wsj0mix/2speakers/wav8k/min/cv/s2/20aa010g_2.2443_20co0107_-2.2443.wav,wav,
